ts,iso,energy_mj,power_mw,util_gpu,mem_used_mib,sm_clock_mhz,temp_c
1784725694.4920,21:08:14,717661050153,134218,100,24039,360,41
1784725694.6920,21:08:14,717661072491,134218,100,24039,360,41
1784725694.8920,21:08:14,717661094771,134218,100,24039,360,41
1784725695.0920,21:08:15,717661117070,130181,100,24039,360,41
1784725695.2920,21:08:15,717661141274,130181,100,24039,360,41
1784725695.4920,21:08:15,717661163692,124981,100,24039,360,41
1784725695.6920,21:08:15,717661185886,124981,100,24039,360,41
1784725695.8920,21:08:15,717661208397,124981,100,24039,360,41
1784725696.0920,21:08:16,717661230987,123984,100,24039,375,41
1784725696.2920,21:08:16,717661255527,123984,100,24039,375,41
1784725696.4920,21:08:16,717661279868,124812,100,24039,330,41
1784725696.6920,21:08:16,717661302364,124812,100,24039,330,41
1784725696.8920,21:08:16,717661324890,124812,100,24039,330,41
1784725697.0920,21:08:17,717661347437,121820,100,24039,315,41
1784725697.2920,21:08:17,717661369430,121820,100,24039,315,41
1784725697.4920,21:08:17,717661391468,116430,100,24039,300,41
1784725697.6920,21:08:17,717661413423,116430,100,24039,300,41
1784725697.8920,21:08:17,717661435308,116430,100,24039,300,41
1784725698.0920,21:08:18,717661457107,113571,100,24039,300,41
1784725698.2920,21:08:18,717661479153,113571,100,24039,300,41
1784725698.4920,21:08:18,717661502850,113542,100,24039,360,41
1784725698.6920,21:08:18,717661526839,113542,100,24039,360,41
1784725698.8920,21:08:18,717661551231,113542,100,24039,360,41
1784725699.0920,21:08:19,717661575608,118451,100,24039,375,41
1784725699.2920,21:08:19,717661599528,118451,100,24039,375,41
1784725699.4920,21:08:19,717661623275,123462,100,24039,360,41
1784725699.6920,21:08:19,717661647447,123462,100,24039,360,41
1784725699.8920,21:08:19,717661671845,123462,100,24039,360,41
1784725700.0920,21:08:20,717661695857,124087,100,24039,360,41
1784725700.2920,21:08:20,717661719895,124087,100,24039,360,41
1784725700.4920,21:08:20,717661743952,123640,100,24039,360,41
1784725700.6920,21:08:20,717661768380,123640,100,24039,360,41
1784725700.8920,21:08:20,717661791428,123640,100,24039,360,41
