ts,iso,energy_mj,power_mw,util_gpu,mem_used_mib,sm_clock_mhz,temp_c
1784729252.4086,22:07:32,717984664585,441061,100,24039,2595,57
1784729252.6086,22:07:32,717984780972,426175,100,24039,2595,54
1784729252.8086,22:07:32,717984859282,426175,100,24039,2595,54
1784729253.0086,22:07:33,717984932916,407889,100,24039,2685,55
1784729253.2086,22:07:33,717985006032,407889,100,24039,2685,55
1784729253.4086,22:07:33,717985087160,407889,100,24039,2685,55
1784729253.6086,22:07:33,717985168286,389125,100,24039,2685,58
1784729253.8086,22:07:33,717985245542,389125,100,24039,2685,58
1784729254.0086,22:07:34,717985322004,388074,100,24039,2685,59
1784729254.2086,22:07:34,717985412682,388074,100,24039,2685,59
1784729254.4086,22:07:34,717985490134,388074,100,24039,2685,59
1784729254.6086,22:07:34,717985572583,399857,100,24039,2670,56
1784729254.8086,22:07:34,717985647882,399857,100,24039,2670,56
1784729255.0086,22:07:35,717985723695,398464,100,24039,2685,55
1784729255.2086,22:07:35,717985794196,398464,100,24039,2685,55
1784729255.4086,22:07:35,717985849602,398464,100,24039,2685,55
1784729255.6086,22:07:35,717985892739,367237,100,24039,1215,51
1784729255.8086,22:07:35,717985943181,367237,100,24039,1215,51
1784729256.0086,22:07:36,717985983147,287229,100,24039,1200,49
1784729256.2086,22:07:36,717986029618,287229,100,24039,1200,49
1784729256.4086,22:07:36,717986078142,287229,100,24039,1200,49
1784729256.6086,22:07:36,717986128742,230270,100,24039,2220,48
1784729256.8086,22:07:36,717986173295,230270,100,24039,2220,48
1784729257.0086,22:07:37,717986226056,234786,100,24039,1830,48
1784729257.2086,22:07:37,717986276908,234786,100,24039,1830,48
1784729257.4086,22:07:37,717986332798,234786,100,24039,1830,48
1784729257.6086,22:07:37,717986372583,256092,100,24039,1140,49
1784729257.8086,22:07:37,717986417126,256092,100,24039,1140,49
1784729258.0086,22:07:38,717986459792,242252,100,24039,1170,47
1784729258.2086,22:07:38,717986500419,242252,100,24039,1170,47
1784729258.4086,22:07:38,717986541667,242252,100,24039,1170,47
1784729258.6086,22:07:38,717986572571,216880,100,24039,795,46
1784729258.8086,22:07:38,717986601655,216880,100,24039,795,46
1784729259.0086,22:07:39,717986633385,182412,100,24039,675,45
1784729259.2086,22:07:39,717986670416,182412,100,24039,675,45
1784729259.4086,22:07:39,717986705920,182412,100,24039,675,45
1784729259.6086,22:07:39,717986735582,169593,100,24039,705,45
1784729259.8086,22:07:39,717986765553,169593,100,24039,705,45
