ts,iso,energy_mj,power_mw,util_gpu,mem_used_mib,sm_clock_mhz,temp_c
1784647391.9090,23:23:11,1056115653956,298784,100,24039,2745,60
1784647392.1090,23:23:12,1056115711667,298784,100,24039,2745,60
1784647392.3090,23:23:12,1056115769404,298784,100,24039,2745,60
1784647392.5090,23:23:12,1056115827437,299227,100,24039,2745,61
1784647392.7090,23:23:12,1056115884781,299227,100,24039,2745,61
1784647392.9090,23:23:12,1056115942177,299874,100,24039,2745,61
1784647393.1090,23:23:13,1056115999571,299874,100,24039,2745,61
1784647393.3090,23:23:13,1056116057026,299874,100,24039,2745,61
1784647393.5090,23:23:13,1056116114878,300051,100,24039,2745,61
1784647393.7090,23:23:13,1056116172488,300051,100,24039,2745,61
1784647393.9090,23:23:13,1056116230208,300546,100,24039,2745,61
1784647394.1090,23:23:14,1056116287613,300546,100,24039,2745,61
1784647394.3090,23:23:14,1056116345281,300546,100,24039,2745,61
1784647394.5090,23:23:14,1056116402865,301135,100,24039,2745,61
1784647394.7090,23:23:14,1056116460356,301135,100,24039,2745,61
1784647394.9090,23:23:14,1056116517884,300874,100,24039,2745,61
1784647395.1090,23:23:15,1056116575498,300874,100,24039,2745,61
1784647395.3090,23:23:15,1056116633036,300874,100,24039,2745,61
1784647395.5090,23:23:15,1056116690394,301400,100,24039,2745,61
1784647395.7090,23:23:15,1056116747890,301400,100,24039,2745,61
1784647395.9090,23:23:15,1056116805705,301681,100,24039,2745,62
1784647396.1090,23:23:16,1056116863204,301681,100,24039,2745,62
1784647396.3090,23:23:16,1056116920823,301681,100,24039,2745,62
1784647396.5090,23:23:16,1056116978284,301968,100,24039,2745,62
1784647396.7090,23:23:16,1056117035831,301968,100,24039,2745,62
1784647396.9090,23:23:16,1056117093712,302103,100,24039,2745,62
1784647397.1090,23:23:17,1056117151923,302103,100,24039,2745,62
1784647397.3090,23:23:17,1056117209690,302103,100,24039,2745,62
1784647397.5090,23:23:17,1056117267384,303091,100,24039,2745,62
1784647397.7090,23:23:17,1056117325149,303091,100,24039,2745,62
1784647397.9090,23:23:17,1056117382821,303754,100,24039,2745,62
1784647398.1090,23:23:18,1056117440423,303754,100,24039,2745,62
1784647398.3090,23:23:18,1056117498070,303754,100,24039,2745,62
1784647398.5090,23:23:18,1056117555745,303207,100,24039,2745,62
1784647398.7090,23:23:18,1056117613426,303207,100,24039,2745,62
1784647398.9090,23:23:18,1056117671298,303277,100,24039,2745,62
1784647399.1090,23:23:19,1056117729307,303277,100,24039,2745,62
1784647399.3090,23:23:19,1056117786930,303277,100,24039,2745,62
1784647399.5090,23:23:19,1056117844584,304341,100,24039,2745,62
1784647399.7090,23:23:19,1056117902133,304341,100,24039,2745,62
1784647399.9090,23:23:19,1056117959844,304499,100,24039,2745,62
1784647400.1090,23:23:20,1056118017807,304499,100,24039,2745,62
1784647400.3090,23:23:20,1056118075331,304499,100,24039,2745,62
1784647400.5090,23:23:20,1056118133244,304217,100,24039,2745,62
1784647400.7090,23:23:20,1056118190833,304217,100,24039,2745,62
1784647400.9090,23:23:20,1056118248490,304697,100,24039,2745,62
1784647401.1090,23:23:21,1056118306120,304697,100,24039,2745,62
1784647401.3090,23:23:21,1056118364188,304697,100,24039,2745,62
1784647401.5090,23:23:21,1056118422092,305544,100,24039,2745,62
1784647401.7091,23:23:21,1056118479749,305544,100,24039,2745,62
