ts,iso,energy_mj,power_mw,util_gpu,mem_used_mib,sm_clock_mhz,temp_c
1784891416.3559,19:10:16,2364377334986,314770,100,24039,2730,42
1784891416.5559,19:10:16,2364377391326,314770,100,24039,2730,42
1784891416.7559,19:10:16,2364377447695,308503,100,24039,2730,42
1784891416.9559,19:10:16,2364377504023,308503,100,24039,2730,42
1784891417.1559,19:10:17,2364377560255,308503,100,24039,2730,42
1784891417.3559,19:10:17,2364377616389,302300,100,24039,2730,43
1784891417.5559,19:10:17,2364377672450,302300,100,24039,2730,43
1784891417.7559,19:10:17,2364377728498,302077,100,24039,2730,43
1784891417.9559,19:10:17,2364377784542,302077,100,24039,2730,43
1784891418.1559,19:10:18,2364377840686,302077,100,24039,2730,43
1784891418.3559,19:10:18,2364377896855,301831,100,24039,2730,43
1784891418.5559,19:10:18,2364377953004,301831,100,24039,2730,43
1784891418.7559,19:10:18,2364378008839,302264,100,24039,2730,43
1784891418.9559,19:10:18,2364378062735,302264,100,24039,2730,43
1784891419.1559,19:10:19,2364378116720,302264,100,24039,2730,43
1784891419.3559,19:10:19,2364378170640,298034,100,24039,2730,43
1784891419.5559,19:10:19,2364378224598,298034,100,24039,2730,43
1784891419.7559,19:10:19,2364378278519,292810,100,24039,2730,43
1784891419.9559,19:10:19,2364378332212,292810,100,24039,2730,43
1784891420.1559,19:10:20,2364378386040,292810,100,24039,2730,43
1784891420.3559,19:10:20,2364378439917,290953,100,24039,2730,44
1784891420.5559,19:10:20,2364378493621,290953,100,24039,2730,44
1784891420.7559,19:10:20,2364378547562,290969,100,24039,2730,44
1784891420.9559,19:10:20,2364378600493,290969,100,24039,2730,44
1784891421.1559,19:10:21,2364378653055,290969,100,24039,2730,44
1784891421.3559,19:10:21,2364378705569,289256,100,24039,2730,44
1784891421.5559,19:10:21,2364378758057,289256,100,24039,2730,44
1784891421.7559,19:10:21,2364378810583,286550,100,24039,2730,44
1784891421.9559,19:10:21,2364378862942,286550,100,24039,2730,44
1784891422.1559,19:10:22,2364378915459,286550,100,24039,2730,44
1784891422.3559,19:10:22,2364378967926,285135,100,24039,2730,44
1784891422.5559,19:10:22,2364379020277,285135,100,24039,2730,44
1784891422.7559,19:10:22,2364379072696,285088,100,24039,2730,44
1784891422.9559,19:10:22,2364379125021,285088,100,24039,2730,44
1784891423.1559,19:10:23,2364379177457,285088,100,24039,2730,44
1784891423.3559,19:10:23,2364379229816,285091,100,24039,2730,44
1784891423.5559,19:10:23,2364379281542,285091,100,24039,2730,44
1784891423.7559,19:10:23,2364379333104,284096,100,24039,2730,44
1784891423.9559,19:10:23,2364379384631,284096,100,24039,2730,44
1784891424.1559,19:10:24,2364379436116,284096,100,24039,2730,44
1784891424.3559,19:10:24,2364379487674,282107,100,24039,2730,44
1784891424.5559,19:10:24,2364379543316,282107,100,24039,2730,44
1784891424.7559,19:10:24,2364379599752,287561,100,24039,2730,46
1784891424.9559,19:10:24,2364379623393,287561,100,24039,2730,46
1784891425.1559,19:10:25,2364379637187,287561,100,24039,2730,46
1784891425.3559,19:10:25,2364379650934,222738,100,24039,2730,39
1784891425.5559,19:10:25,2364379664589,222738,100,24039,2730,39
1784891425.7559,19:10:25,2364379678172,124522,0,24039,2745,38
1784891425.9559,19:10:25,2364379690278,124522,0,24039,2745,38
1784891426.1559,19:10:26,2364379700674,124522,0,24039,2745,38
1784891426.3559,19:10:26,2364379711016,103264,0,24039,2745,38
1784891426.5559,19:10:26,2364379721347,103264,0,24039,2745,38
1784891426.7559,19:10:26,2364379730072,103264,0,24039,2745,37
1784891426.9559,19:10:26,2364379740455,103264,0,24039,2745,37
1784891427.1559,19:10:27,2364379749210,103264,0,24039,2745,37
1784891427.3559,19:10:27,2364379757967,71186,0,24039,2520,37
1784891427.5559,19:10:27,2364379766687,71186,0,24039,2520,37
1784891427.7559,19:10:27,2364379775381,71186,0,24039,2520,37
1784891427.9559,19:10:27,2364379785467,71186,0,24039,2520,37
1784891428.1559,19:10:28,2364379794186,71186,0,24039,2520,37
1784891428.3559,19:10:28,2364379802926,66374,0,24039,2520,37
1784891428.5559,19:10:28,2364379811600,66374,0,24039,2520,37
1784891428.7559,19:10:28,2364379820302,66374,0,24039,2520,37
1784891428.9559,19:10:28,2364379830383,66374,0,24039,2520,37
1784891429.1559,19:10:29,2364379839093,66374,0,24039,2520,37
1784891429.3559,19:10:29,2364379847790,61751,0,24039,2520,37
1784891429.5559,19:10:29,2364379856486,61751,0,24039,2520,37
1784891429.7559,19:10:29,2364379865156,61751,0,24039,2520,36
1784891429.9559,19:10:29,2364379875295,61751,0,24039,2520,36
1784891430.1559,19:10:30,2364379884008,61751,0,24039,2520,36
